Category,Brand_ID,Price_USD,Target_Gender,Main_Color,Main_Metal,Main_Gem
jewelry.earring,1.0,62.88,f,red,gold,diamond
jewelry.bracelet,1.0,75.21,f,yellow,gold,garnet
jewelry.ring,1.0,71.1,f,red,gold,fianit
jewelry.ring,0.0,242.9,f,red,gold,diamond
jewelry.ring,0.0,506.71,f,white,gold,diamond
jewelry.ring,0.0,451.92,f,red,gold,diamond
jewelry.pendant,0.0,273.84,f,white,gold,diamond
jewelry.earring,0.0,540.96,f,white,gold,diamond
jewelry.pendant,1.0,219.04,f,white,gold,diamond
jewelry.pendant,0.0,106.71,f,red,gold,diamond
jewelry.earring,1.0,856.03,f,white,gold,diamond
jewelry.earring,1.0,903.97,f,red,gold,diamond
jewelry.ring,2.0,349.18,f,white,gold,diamond
jewelry.earring,0.0,356.03,f,red,gold,diamond
jewelry.earring,1.0,260.14,f,red,gold,diamond
jewelry.ring,0.0,506.71,f,white,gold,diamond
jewelry.necklace,1.0,34.11,f,red,silver,spinel
jewelry.ring,2.0,507.95,f,red,gold,diamond
jewelry.earring,2.0,838.77,f,red,gold,diamond
jewelry.earring,0.0,239.59,f,red,gold,pearl
jewelry.ring,1.0,410.82,f,red,gold,diamond
jewelry.pendant,1.0,97.12,f,red,gold,diamond
jewelry.ring,0.0,119.77,f,red,gold,diamond
jewelry.ring,2.0,216.3,f,red,gold,diamond
jewelry.earring,1.0,142.33,f,red,gold,fianit
jewelry.earring,0.0,130.0,f,red,gold,chrysolite
jewelry.earring,1.0,582.05,f,red,gold,diamond
jewelry.earring,0.0,301.23,f,red,gold,diamond
jewelry.ring,2.0,216.3,f,red,gold,diamond
jewelry.earring,0.0,102.6,f,red,gold,fianit
jewelry.ring,1.0,157.4,f,red,gold,diamond
jewelry.earring,2.0,732.74,f,red,gold,diamond
jewelry.ring,0.0,301.23,f,red,gold,diamond
jewelry.earring,1.0,321.78,f,red,gold,diamond
jewelry.earring,0.0,157.4,f,red,gold,diamond
jewelry.earring,0.0,362.88,f,red,gold,diamond
jewelry.earring,1.0,151.92,f,red,gold,diamond
jewelry.ring,1.0,123.15,f,red,gold,fianit
jewelry.earring,2.0,732.74,f,red,gold,diamond
jewelry.earring,0.0,339.59,f,white,gold,diamond
jewelry.pendant,1.0,331.51,f,red,gold,topaz
jewelry.earring,2.0,838.77,f,red,gold,diamond
jewelry.ring,0.0,134.11,f,red,gold,fianit
jewelry.bracelet,0.0,604.45,f,red,gold,diamond
jewelry.ring,2.0,225.89,f,red,gold,diamond
jewelry.earring,0.0,145.07,f,yellow,gold,diamond
jewelry.earring,1.0,271.23,f,red,gold,diamond
jewelry.bracelet,1.0,34.11,f,red,silver,spinel
jewelry.necklace,1.0,34.11,f,red,silver,spinel
jewelry.ring,0.0,133.55,f,red,gold,diamond
jewelry.ring,0.0,119.77,f,red,gold,diamond
jewelry.pendant,0.0,225.89,f,white,gold,diamond
jewelry.pendant,1.0,97.12,f,red,gold,diamond
jewelry.pendant,1.0,98.49,f,red,gold,diamond
jewelry.pendant,1.0,84.79,f,red,gold,diamond
jewelry.pendant,1.0,82.05,f,red,gold,diamond
jewelry.pendant,1.0,135.48,f,red,gold,diamond
jewelry.ring,0.0,125.89,f,red,gold,fianit
jewelry.earring,1.0,212.19,f,red,gold,fianit
jewelry.ring,1.0,171.1,f,red,gold,topaz
jewelry.ring,1.0,151.92,f,red,gold,fianit
jewelry.ring,1.0,917.67,f,white,gold,diamond
jewelry.bracelet,0.0,362.88,f,red,gold,emerald
jewelry.earring,1.0,554.66,f,red,gold,pearl
jewelry.earring,0.0,164.25,f,white,gold,topaz
jewelry.earring,0.0,164.25,f,red,gold,topaz
jewelry.earring,0.0,105.34,f,red,gold,diamond
jewelry.ring,0.0,491.64,f,white,gold,fianit
jewelry.ring,0.0,145.62,f,red,gold,diamond
jewelry.pendant,1.0,232.74,f,red,gold,diamond
jewelry.ring,0.0,194.73,f,red,gold,diamond
jewelry.pendant,1.0,164.25,f,red,gold,diamond
jewelry.pendant,2.0,150.55,f,red,gold,topaz
jewelry.ring,0.0,133.55,f,red,gold,diamond
jewelry.earring,0.0,102.6,f,red,gold,fianit
jewelry.necklace,0.0,1287.53,f,yellow,gold,diamond
jewelry.earring,1.0,271.23,f,red,gold,diamond
jewelry.earring,1.0,271.23,f,red,gold,diamond
jewelry.earring,0.0,410.82,f,red,gold,diamond
jewelry.ring,2.0,269.73,f,red,gold,diamond
jewelry.pendant,1.0,75.21,f,red,gold,diamond
jewelry.pendant,2.0,83.42,f,red,gold,diamond
jewelry.earring,2.0,269.73,f,red,gold,diamond
jewelry.earring,2.0,572.47,f,red,gold,diamond
jewelry.bracelet,0.0,179.15,f,red,gold,diamond
jewelry.bracelet,1.0,150.55,f,red,gold,diamond
jewelry.earring,0.0,164.25,f,red,gold,diamond
jewelry.pendant,1.0,139.59,f,red,gold,fianit
jewelry.earring,0.0,238.22,f,red,gold,diamond
jewelry.pendant,2.0,27.26,f,red,gold,diamond
jewelry.ring,0.0,212.19,f,white,gold,diamond
jewelry.ring,0.0,242.9,f,red,gold,diamond
jewelry.ring,2.0,349.18,f,white,gold,diamond
jewelry.ring,0.0,207.45,f,red,gold,diamond
jewelry.earring,0.0,164.25,f,red,gold,diamond
jewelry.ring,1.0,314.93,f,red,gold,diamond
jewelry.ring,0.0,321.78,f,red,gold,diamond
jewelry.ring,0.0,335.48,f,red,gold,diamond
jewelry.ring,2.0,349.18,f,red,gold,diamond
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.ring,1.0,314.93,f,red,gold,diamond
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.ring,2.0,216.3,f,red,gold,diamond
jewelry.pendant,0.0,95.75,f,red,gold,amethyst
jewelry.ring,0.0,506.71,f,white,gold,diamond
jewelry.earring,1.0,138.22,f,red,gold,diamond
jewelry.ring,0.0,327.26,f,red,gold,diamond
jewelry.earring,1.0,630.0,f,red,gold,diamond
jewelry.ring,0.0,301.23,f,white,gold,diamond
jewelry.ring,0.0,273.84,f,white,gold,diamond
jewelry.ring,1.0,123.15,f,red,gold,topaz
jewelry.ring,1.0,486.16,f,white,gold,diamond
jewelry.bracelet,0.0,1102.6,f,red,gold,diamond
jewelry.bracelet,0.0,1780.68,f,red,gold,diamond
jewelry.earring,2.0,313.7,f,red,gold,mix
jewelry.bracelet,0.0,1780.68,f,red,gold,diamond
jewelry.ring,0.0,1369.73,f,yellow,gold,diamond
jewelry.earring,0.0,1349.18,f,yellow,gold,diamond
jewelry.earring,0.0,294.38,f,white,gold,diamond
jewelry.pendant,1.0,69.73,f,red,gold,diamond
jewelry.pendant,2.0,138.22,f,red,gold,diamond
jewelry.earring,0.0,294.38,f,white,gold,diamond
jewelry.earring,2.0,95.75,f,red,gold,diamond
jewelry.pendant,1.0,58.77,f,red,gold,diamond
jewelry.ring,0.0,314.93,f,white,gold,diamond
jewelry.pendant,1.0,331.51,f,red,gold,topaz
jewelry.ring,0.0,215.14,f,white,gold,diamond
jewelry.ring,0.0,314.93,f,white,gold,diamond
jewelry.ring,0.0,215.14,f,white,gold,diamond
jewelry.ring,1.0,547.81,f,white,gold,diamond
jewelry.earring,2.0,314.93,f,red,gold,diamond
jewelry.earring,1.0,260.14,f,white,gold,diamond
jewelry.earring,0.0,397.12,f,red,gold,diamond
jewelry.ring,0.0,133.55,f,red,gold,diamond
jewelry.ring,0.0,253.29,f,red,gold,sapphire
jewelry.bracelet,0.0,1027.26,f,red,gold,diamond
jewelry.earring,0.0,417.67,f,red,gold,diamond
jewelry.ring,0.0,205.34,f,red,gold,diamond
jewelry.pendant,0.0,205.34,f,red,gold,diamond
jewelry.earring,0.0,119.04,f,red,gold,diamond
jewelry.earring,1.0,102.6,f,red,gold,diamond
jewelry.earring,1.0,130.0,f,red,gold,diamond
jewelry.pendant,0.0,123.15,f,red,gold,quartz
jewelry.ring,0.0,321.78,f,red,gold,diamond
jewelry.ring,0.0,219.04,f,red,gold,ruby
jewelry.earring,1.0,260.14,f,white,gold,diamond
jewelry.earring,1.0,260.14,f,white,gold,diamond
jewelry.ring,1.0,417.67,f,red,gold,diamond
jewelry.earring,0.0,83.42,f,white,gold,fianit
jewelry.pendant,1.0,83.42,f,red,gold,diamond
jewelry.ring,1.0,51.92,f,red,gold,fianit
jewelry.bracelet,0.0,212.19,f,red,gold,topaz
jewelry.bracelet,0.0,212.19,f,red,gold,topaz
jewelry.bracelet,0.0,212.19,f,red,gold,topaz
jewelry.earring,0.0,177.95,f,white,gold,fianit
jewelry.pendant,2.0,83.42,f,red,gold,diamond
jewelry.pendant,1.0,58.77,f,red,gold,diamond
jewelry.pendant,2.0,72.47,f,red,gold,diamond
jewelry.earring,2.0,232.74,f,red,gold,amethyst
jewelry.ring,0.0,175.21,f,red,gold,fianit
jewelry.ring,1.0,225.89,f,red,gold,fianit
jewelry.earring,0.0,287.53,f,red,gold,diamond
jewelry.necklace,1.0,136.85,f,red,gold,pearl
jewelry.earring,1.0,62.88,f,red,gold,diamond
jewelry.pendant,2.0,34.36,f,red,gold,diamond
jewelry.pendant,0.0,82.05,f,red,gold,pearl
jewelry.pendant,1.0,109.45,f,red,gold,pearl
jewelry.pendant,0.0,82.05,f,red,gold,pearl
jewelry.bracelet,1.0,393.01,f,red,gold,diamond
jewelry.earring,0.0,390.27,f,red,gold,diamond
jewelry.pendant,0.0,61.51,f,white,gold,fianit
jewelry.ring,1.0,356.03,f,red,gold,diamond
jewelry.ring,0.0,1020.41,f,white,gold,diamond
jewelry.earring,2.0,128.63,f,red,gold,diamond
jewelry.earring,1.0,150.55,f,red,gold,diamond
jewelry.earring,0.0,390.27,f,red,gold,diamond
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.earring,0.0,260.14,f,red,gold,topaz
jewelry.ring,0.0,308.08,f,red,gold,diamond
jewelry.ring,1.0,458.77,f,red,gold,diamond
jewelry.earring,1.0,486.16,f,red,gold,diamond
jewelry.ring,1.0,205.34,f,white,gold,topaz
jewelry.earring,1.0,897.12,f,red,gold,diamond
jewelry.bracelet,0.0,970.64,f,red,gold,diamond
jewelry.earring,0.0,520.41,f,red,gold,diamond
jewelry.necklace,1.0,71.1,f,red,gold,fianit
jewelry.earring,1.0,225.89,f,red,gold,pearl
jewelry.earring,0.0,520.41,f,red,gold,diamond
jewelry.pendant,1.0,212.19,f,red,gold,diamond
jewelry.necklace,1.0,58.77,f,red,gold,fianit
jewelry.earring,0.0,287.53,f,red,gold,topaz
jewelry.ring,1.0,575.21,f,red,gold,diamond
jewelry.earring,1.0,876.58,f,red,gold,diamond
jewelry.ring,0.0,171.47,f,white,gold,diamond
jewelry.earring,1.0,362.88,f,red,gold,topaz
jewelry.earring,0.0,240.96,f,yellow,gold,diamond
jewelry.earring,0.0,164.25,f,red,gold,pearl
jewelry.earring,0.0,324.52,f,red,gold,diamond
jewelry.pendant,0.0,90.27,f,red,gold,diamond
jewelry.earring,2.0,225.89,f,red,gold,garnet
jewelry.pendant,1.0,75.21,f,red,gold,diamond
jewelry.ring,0.0,171.47,f,white,gold,diamond
jewelry.bracelet,0.0,162.88,f,red,gold,fianit
jewelry.earring,1.0,83.42,f,red,gold,fianit
jewelry.earring,1.0,191.64,f,red,gold,diamond
jewelry.earring,0.0,88.9,f,red,gold,fianit
jewelry.earring,1.0,94.38,f,red,gold,fianit
jewelry.earring,1.0,1630.14,f,red,gold,amethyst
jewelry.earring,1.0,94.38,f,red,gold,fianit
jewelry.pendant,0.0,95.75,f,red,gold,sapphire
jewelry.pendant,2.0,83.42,f,red,gold,diamond
jewelry.bracelet,0.0,458.77,f,red,gold,diamond
jewelry.earring,2.0,732.74,f,white,gold,diamond
jewelry.ring,0.0,212.19,f,white,gold,diamond
jewelry.earring,1.0,147.81,f,red,gold,fianit
jewelry.earring,1.0,205.34,f,red,gold,fianit
jewelry.brooch,2.0,292.19,f,red,gold,sapphire
jewelry.ring,0.0,138.22,f,white,gold,fianit
jewelry.ring,0.0,216.3,f,red,gold,fianit
jewelry.ring,0.0,321.78,f,red,gold,sapphire
jewelry.necklace,1.0,58.77,f,red,gold,fianit
jewelry.ring,1.0,534.11,f,red,gold,diamond
jewelry.earring,0.0,280.68,f,red,gold,pearl
jewelry.pendant,2.0,45.07,f,red,gold,diamond
jewelry.ring,0.0,335.48,f,red,gold,diamond
jewelry.ring,0.0,134.11,f,red,gold,fianit
jewelry.pendant,0.0,245.07,f,red,gold,fianit
jewelry.earring,0.0,753.29,f,red,gold,diamond
jewelry.ring,0.0,677.95,f,red,gold,diamond
jewelry.ring,0.0,194.73,f,red,gold,diamond
jewelry.earring,2.0,116.3,f,red,gold,topaz
jewelry.pendant,2.0,46.44,f,red,gold,diamond
jewelry.pendant,1.0,97.12,f,red,gold,diamond
jewelry.earring,0.0,113.56,f,white,gold,diamond
jewelry.pendant,2.0,27.26,f,red,gold,diamond
jewelry.earring,0.0,280.68,f,red,gold,pearl
jewelry.pendant,1.0,191.64,f,red,gold,diamond
jewelry.pendant,1.0,103.97,f,red,gold,diamond
jewelry.ring,1.0,458.77,f,red,gold,diamond
jewelry.earring,0.0,95.75,f,red,gold,fianit
jewelry.earring,1.0,112.19,f,red,gold,fianit
jewelry.earring,1.0,87.53,f,red,gold,fianit
jewelry.earring,0.0,86.16,f,red,gold,fianit
jewelry.earring,2.0,143.7,f,red,gold,topaz
jewelry.earring,0.0,164.25,f,white,gold,topaz
jewelry.earring,2.0,116.3,f,red,gold,topaz
jewelry.earring,1.0,213.56,f,red,gold,diamond
jewelry.bracelet,1.0,34.11,f,red,silver,spinel
jewelry.ring,1.0,183.42,f,red,gold,diamond
jewelry.ring,1.0,183.42,f,red,gold,diamond
jewelry.earring,0.0,86.16,f,red,gold,fianit
jewelry.pendant,2.0,45.07,f,red,gold,diamond
jewelry.ring,1.0,130.0,f,red,gold,pearl
jewelry.earring,0.0,287.53,f,red,gold,amethyst
jewelry.ring,0.0,273.84,f,red,gold,diamond
jewelry.earring,1.0,150.55,f,red,gold,topaz
jewelry.earring,0.0,86.16,f,red,gold,fianit
jewelry.pendant,0.0,40.96,f,red,gold,sapphire
jewelry.earring,1.0,86.16,f,red,gold,diamond
jewelry.bracelet,1.0,590.27,f,red,gold,diamond
jewelry.ring,2.0,283.42,m,red,gold,diamond
jewelry.bracelet,0.0,212.19,f,red,gold,topaz
jewelry.ring,0.0,216.3,f,red,gold,fianit
jewelry.pendant,0.0,40.96,f,red,gold,sapphire
jewelry.earring,0.0,113.56,f,white,gold,diamond
jewelry.earring,2.0,290.41,f,red,gold,pearl
jewelry.earring,1.0,294.38,f,red,gold,pearl
jewelry.earring,2.0,246.44,f,red,gold,pearl
jewelry.pendant,1.0,51.92,f,red,gold,diamond
jewelry.ring,1.0,308.08,f,white,gold,diamond
jewelry.ring,0.0,207.45,f,red,gold,diamond
jewelry.earring,1.0,114.93,f,red,gold,diamond
jewelry.earring,1.0,73.84,f,red,gold,diamond
jewelry.ring,0.0,239.59,f,red,gold,amethyst
jewelry.ring,2.0,266.99,f,white,gold,diamond
jewelry.ring,1.0,177.95,f,white,gold,diamond
jewelry.earring,1.0,182.05,f,red,gold,fianit
jewelry.pendant,2.0,123.15,f,red,gold,fianit
jewelry.pendant,1.0,82.05,f,red,gold,diamond
jewelry.pendant,2.0,72.47,f,red,gold,diamond
jewelry.ring,0.0,362.88,f,red,gold,diamond
jewelry.earring,2.0,116.3,f,red,gold,topaz
jewelry.pendant,2.0,53.29,f,red,gold,diamond
jewelry.ring,1.0,534.11,f,red,gold,diamond
jewelry.earring,2.0,246.44,f,red,gold,pearl
jewelry.ring,2.0,116.3,f,red,gold,pearl
jewelry.earring,1.0,114.93,f,red,gold,diamond
jewelry.pendant,1.0,103.97,f,red,gold,diamond
jewelry.bracelet,0.0,319.01,f,red,gold,diamond
jewelry.ring,0.0,438.22,f,red,gold,diamond
jewelry.necklace,1.0,165.62,f,red,gold,fianit
jewelry.earring,1.0,83.42,f,red,gold,fianit
jewelry.ring,0.0,438.22,f,red,gold,diamond
jewelry.earring,1.0,79.32,f,red,gold,diamond
jewelry.pendant,0.0,157.4,f,red,gold,diamond
jewelry.pendant,0.0,335.48,f,red,gold,diamond
jewelry.pendant,1.0,71.1,f,red,gold,diamond
jewelry.earring,2.0,150.55,f,red,gold,diamond
jewelry.ring,0.0,215.14,f,white,gold,diamond
jewelry.earring,2.0,72.47,f,red,gold,diamond
jewelry.ring,2.0,643.7,m,red,gold,diamond
jewelry.ring,0.0,390.27,f,white,gold,diamond
jewelry.earring,2.0,87.53,f,red,gold,diamond
jewelry.pendant,1.0,424.52,f,red,gold,diamond
jewelry.ring,0.0,242.9,f,red,gold,diamond
jewelry.ring,2.0,349.18,f,white,gold,diamond
jewelry.necklace,1.0,165.62,f,red,gold,fianit
jewelry.ring,1.0,1335.48,f,red,gold,diamond
jewelry.earring,0.0,86.16,f,red,gold,fianit
jewelry.earring,0.0,1198.49,f,red,gold,diamond
jewelry.ring,0.0,1082.05,f,red,gold,diamond
jewelry.ring,0.0,1157.4,f,red,gold,diamond
jewelry.ring,0.0,403.97,f,white,gold,diamond
jewelry.pendant,0.0,123.15,f,red,gold,quartz
jewelry.earring,0.0,335.48,f,red,gold,quartz
jewelry.pendant,1.0,354.79,f,red,gold,topaz
jewelry.earring,1.0,191.64,f,red,gold,diamond
jewelry.ring,1.0,157.4,f,red,gold,diamond
jewelry.ring,1.0,157.4,f,red,gold,diamond
jewelry.ring,2.0,219.04,f,red,gold,diamond
jewelry.earring,1.0,650.55,f,red,gold,diamond
jewelry.pendant,1.0,354.79,f,red,gold,topaz
jewelry.ring,0.0,215.14,f,white,gold,diamond
jewelry.earring,0.0,232.74,f,white,gold,diamond
jewelry.ring,1.0,540.96,f,red,gold,diamond
jewelry.bracelet,0.0,221.78,f,red,gold,fianit
jewelry.pendant,0.0,130.0,f,red,gold,diamond
jewelry.earring,2.0,143.7,f,red,gold,topaz
jewelry.earring,2.0,72.47,f,red,gold,diamond
jewelry.necklace,0.0,143.7,f,white,gold,diamond
jewelry.bracelet,1.0,250.55,f,red,gold,fianit
jewelry.earring,1.0,182.05,f,red,gold,diamond
jewelry.earring,2.0,116.3,f,red,gold,topaz
jewelry.earring,1.0,110.18,f,red,gold,fianit
jewelry.earring,1.0,142.33,f,red,gold,fianit
jewelry.earring,1.0,116.3,f,red,gold,diamond
jewelry.ring,1.0,780.68,f,red,gold,diamond
jewelry.earring,1.0,1177.95,f,red,gold,diamond
jewelry.ring,0.0,376.58,f,red,gold,quartz
jewelry.ring,1.0,390.27,f,red,gold,diamond
jewelry.earring,1.0,671.1,f,red,gold,diamond
jewelry.ring,1.0,71.1,f,red,gold,fianit
jewelry.ring,0.0,200.45,f,red,gold,diamond
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.earring,0.0,256.03,f,red,gold,diamond
jewelry.earring,1.0,246.44,f,red,gold,topaz
jewelry.earring,0.0,493.01,f,red,gold,diamond
jewelry.ring,2.0,345.11,m,red,gold,diamond
jewelry.earring,1.0,110.18,f,red,gold,fianit
jewelry.earring,1.0,116.3,f,red,gold,diamond
jewelry.ring,0.0,133.55,f,red,gold,diamond
jewelry.ring,1.0,540.96,f,red,gold,diamond
jewelry.pendant,1.0,157.4,f,white,gold,diamond
jewelry.pendant,2.0,506.71,f,red,gold,diamond
jewelry.earring,0.0,287.53,f,red,gold,topaz
jewelry.necklace,1.0,165.62,f,red,gold,fianit
jewelry.ring,0.0,119.77,f,red,gold,diamond
jewelry.bracelet,0.0,162.88,f,red,gold,fianit
jewelry.ring,1.0,142.33,f,red,gold,fianit
jewelry.pendant,0.0,1054.66,f,yellow,gold,diamond
jewelry.earring,1.0,116.3,f,red,gold,diamond
jewelry.bracelet,0.0,162.88,f,red,gold,fianit
jewelry.ring,1.0,540.96,f,red,gold,diamond
jewelry.bracelet,0.0,162.88,f,red,gold,fianit
jewelry.pendant,1.0,232.74,f,white,gold,diamond
jewelry.earring,0.0,86.16,f,red,gold,fianit
jewelry.earring,0.0,520.41,f,white,gold,diamond
jewelry.ring,1.0,212.19,f,red,gold,diamond
jewelry.pendant,2.0,60.14,f,red,gold,diamond
jewelry.pendant,2.0,60.14,f,red,gold,diamond
jewelry.pendant,2.0,68.36,f,red,gold,garnet
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.brooch,1.0,469.59,f,red,gold,diamond
jewelry.ring,0.0,182.66,f,red,gold,diamond
jewelry.ring,0.0,410.82,f,red,gold,diamond
jewelry.ring,0.0,246.44,f,white,gold,topaz
jewelry.earring,0.0,130.0,f,red,gold,diamond
jewelry.ring,0.0,212.19,f,red,gold,diamond
jewelry.pendant,0.0,225.89,f,white,gold,diamond
jewelry.ring,1.0,342.33,f,red,gold,diamond
jewelry.ring,0.0,472.47,f,red,gold,diamond
jewelry.pendant,0.0,130.0,f,red,gold,amethyst
jewelry.ring,0.0,316.3,f,white,gold,fianit
jewelry.earring,1.0,143.7,f,red,gold,diamond
jewelry.ring,2.0,200.0,f,red,gold,garnet
jewelry.earring,1.0,465.63,f,red,gold,diamond
jewelry.pendant,1.0,106.71,f,red,gold,diamond
jewelry.earring,0.0,397.12,f,red,gold,diamond
jewelry.earring,2.0,143.7,f,red,gold,topaz
jewelry.earring,1.0,121.78,f,red,gold,fianit
jewelry.earring,0.0,184.79,f,red,gold,fianit
jewelry.earring,1.0,91.64,f,red,gold,fianit
jewelry.earring,1.0,123.15,f,red,gold,fianit
jewelry.earring,2.0,168.36,f,red,gold,diamond
jewelry.earring,0.0,342.33,f,white,gold,sapphire
jewelry.earring,0.0,234.11,f,white,gold,diamond
jewelry.earring,0.0,95.75,f,red,gold,fianit
jewelry.earring,1.0,171.1,f,red,gold,diamond
jewelry.ring,1.0,1172.6,f,red,gold,amethyst
jewelry.ring,1.0,171.1,f,red,gold,garnet
jewelry.earring,0.0,362.88,f,red,gold,mix
jewelry.earring,1.0,184.79,f,red,gold,garnet
jewelry.ring,1.0,136.85,f,red,gold,garnet
jewelry.pendant,1.0,232.74,f,red,gold,diamond
jewelry.pendant,1.0,102.6,f,red,gold,diamond
jewelry.pendant,1.0,91.64,f,red,gold,fianit
jewelry.ring,1.0,1172.6,f,red,gold,amethyst
jewelry.ring,1.0,1515.07,f,red,gold,fianit
jewelry.necklace,2.0,589.63,f,red,gold,diamond
jewelry.ring,2.0,200.0,f,red,gold,garnet
jewelry.earring,1.0,225.89,f,red,gold,fianit
jewelry.brooch,2.0,266.99,f,red,gold,diamond
jewelry.pendant,1.0,123.15,f,red,gold,fianit
jewelry.pendant,1.0,61.51,f,red,gold,fianit
jewelry.earring,1.0,219.04,f,red,gold,fianit
jewelry.ring,0.0,225.89,f,white,gold,diamond
jewelry.ring,0.0,119.77,f,red,gold,diamond
jewelry.earring,1.0,472.47,f,red,gold,diamond
jewelry.pendant,0.0,212.19,f,red,gold,diamond
jewelry.pendant,0.0,95.75,f,red,gold,sapphire
jewelry.pendant,2.0,27.26,f,red,gold,diamond
jewelry.earring,1.0,431.37,f,red,gold,pearl
jewelry.earring,0.0,308.08,f,red,gold,diamond
jewelry.earring,0.0,191.64,f,red,gold,topaz
jewelry.necklace,0.0,294.38,f,white,gold,sapphire
jewelry.earring,1.0,99.86,f,red,gold,fianit
jewelry.pendant,1.0,71.1,f,red,gold,diamond
jewelry.earring,1.0,219.04,f,red,gold,fianit
jewelry.bracelet,1.0,487.53,f,red,gold,diamond
jewelry.bracelet,1.0,649.18,f,red,gold,diamond
jewelry.ring,2.0,349.18,f,white,gold,diamond
jewelry.ring,1.0,362.88,f,red,gold,diamond
jewelry.earring,1.0,445.07,f,red,gold,diamond
jewelry.ring,0.0,376.58,f,red,gold,diamond
jewelry.earring,1.0,630.0,f,red,gold,diamond
jewelry.earring,0.0,561.51,f,red,gold,topaz
jewelry.earring,1.0,253.29,f,red,gold,topaz
jewelry.earring,1.0,219.04,f,red,gold,diamond
jewelry.earring,0.0,176.58,f,white,gold,diamond
jewelry.ring,0.0,194.73,f,red,gold,diamond
jewelry.ring,0.0,119.77,f,red,gold,diamond
jewelry.ring,0.0,133.55,f,red,gold,diamond
jewelry.earring,0.0,445.07,f,white,gold,diamond
jewelry.earring,0.0,479.32,f,white,gold,diamond
jewelry.earring,0.0,86.16,f,red,gold,fianit
jewelry.pendant,0.0,40.96,f,red,gold,sapphire
jewelry.pendant,2.0,82.05,f,red,gold,garnet
jewelry.pendant,0.0,116.3,f,red,gold,fianit
jewelry.ring,1.0,1047.81,f,white,gold,diamond
jewelry.pendant,1.0,288.9,f,red,gold,diamond
jewelry.brooch,2.0,53.29,f,red,gold,diamond
jewelry.ring,0.0,636.85,f,red,gold,diamond
jewelry.earring,0.0,417.67,f,white,gold,diamond
jewelry.earring,1.0,273.84,f,red,gold,diamond
jewelry.ring,1.0,780.68,f,red,gold,diamond
jewelry.ring,0.0,188.7,f,white,gold,diamond
jewelry.ring,0.0,188.7,f,white,gold,diamond
jewelry.pendant,2.0,60.14,f,red,gold,diamond
jewelry.pendant,2.0,79.32,f,red,gold,diamond
jewelry.pendant,2.0,46.44,f,red,gold,diamond
jewelry.pendant,1.0,97.12,f,red,gold,diamond
jewelry.earring,0.0,130.0,f,red,gold,diamond
jewelry.ring,0.0,215.14,f,white,gold,diamond
jewelry.ring,0.0,1082.05,f,red,gold,diamond
jewelry.earring,0.0,164.25,f,red,gold,diamond
jewelry.ring,0.0,609.45,f,red,gold,quartz
jewelry.earring,1.0,841.1,f,red,gold,amethyst
jewelry.earring,1.0,513.56,f,red,gold,amethyst
jewelry.earring,2.0,171.1,f,red,gold,diamond
jewelry.pendant,0.0,338.22,f,red,gold,diamond
jewelry.earring,1.0,290.41,f,white,gold,topaz
jewelry.earring,2.0,168.36,f,red,gold,diamond
jewelry.pendant,0.0,217.67,f,red,gold,diamond
jewelry.earring,1.0,868.29,f,red,gold,topaz
jewelry.ring,1.0,71.1,f,red,gold,fianit
jewelry.earring,1.0,288.9,f,red,gold,fianit
jewelry.pendant,1.0,65.62,f,red,gold,fianit
jewelry.necklace,0.0,143.7,f,white,gold,diamond
jewelry.ring,1.0,534.11,f,red,gold,diamond
jewelry.pendant,1.0,410.82,f,red,gold,diamond
jewelry.necklace,0.0,143.7,f,white,gold,diamond
jewelry.earring,0.0,266.99,f,white,gold,diamond
jewelry.earring,0.0,493.01,f,white,gold,diamond
jewelry.pendant,0.0,102.6,f,yellow,gold,tourmaline
jewelry.bracelet,0.0,275.38,f,red,gold,diamond
jewelry.earring,0.0,540.96,f,white,gold,diamond
jewelry.ring,0.0,320.41,f,red,gold,diamond
jewelry.ring,0.0,347.81,f,red,gold,fianit
jewelry.earring,0.0,143.7,f,white,gold,diamond
jewelry.bracelet,1.0,487.53,f,red,gold,diamond
jewelry.pendant,0.0,349.18,f,red,gold,diamond
jewelry.earring,0.0,143.7,f,red,gold,sapphire
jewelry.earring,0.0,157.4,f,white,gold,sapphire
jewelry.earring,2.0,301.23,f,red,gold,garnet
jewelry.earring,2.0,587.89,f,red,gold,diamond
jewelry.earring,2.0,150.55,f,red,gold,topaz
jewelry.earring,1.0,841.1,f,red,gold,amethyst
jewelry.necklace,1.0,232.74,f,red,gold,pearl
jewelry.ring,0.0,134.11,f,red,gold,fianit
jewelry.earring,0.0,166.99,f,red,gold,fianit
jewelry.pendant,1.0,232.74,f,red,gold,diamond
jewelry.pendant,1.0,232.74,f,red,gold,diamond
jewelry.ring,0.0,259.97,f,red,gold,diamond
jewelry.ring,0.0,207.45,f,red,gold,diamond
jewelry.ring,0.0,561.51,f,red,gold,diamond
jewelry.earring,2.0,1808.08,f,red,gold,topaz
